era,session,block_number,stash_address,controller_address,bonded_amount,num_targets,targets
1117,5995,3462514,Fm7QuN1nmNQYgnDEstxoQHj4LsJ7aMAhxvWsKgMynHuDYnt,EFYe2bgQuiLyJD8MxJiRVR8hJUbaJDNE48ngdi12AxDXhyw,68443850174646,16,"EicrAEbyauqktQpp4CdvsF2CQy3Ju7tGGMohj3h5sAPnKHL,EDcqtP9vMNrk7PHEbSw1TVgccE3s2mG1xPnbvsQrJ8CWvD2,EDxNWNGPVcDsUBJs4FJSL8JfNWTu9rXzxHY4C469z8Eb44d,HqGhgHg6YvnhaXSnaAUvyTDiR4FirB6Ssh2XNDedTzwCDv2,GC8hwHbQ4TdbYJJPDS96G7Uj9bivnW5z56UEkqujjwhQPp5,CaRYnYy5JVW248MhNXxLb9NDaX7BWNE32vJfJKtQYY2bnqc,DaJVDQx84RaXqayh6Co2BzrQwPXtV6DEg62RBudB3ZgSgEc,Gq4V2SSoTv2eyARrbeZ24YBDkudSuqdm7kDm8yYGk3kxEet,ELhnYFneiAP819s1t7Zmn4rs1tBbcrWVnkeGw4JYKdVp6jL,GS2zdq1zdxSPem4r6fhEPNZjFm9d9asm5qfQUkzB2ykbBAx,HnWZYpCsgvnfnzmJh5PLYYvWP9MMkyoCvGDPay92NTFbqpX,DrkY92Yq67zJ7T8XWN7SAXbnNDJhzkADutwhhhPyW3tQKTw,D3ii6afqaMSFvw8R2NExE1qGQ8EawDsXTduSVm9y51K3Jnb,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7"
1117,5995,3462514,Go4X1XLwNMq3CjdYwkn2TRMzMT7xyhkA5BA24S8yZnf3Vt7,Go4X1XLwNMq3CjdYwkn2TRMzMT7xyhkA5BA24S8yZnf3Vt7,57314099881343,16,"FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,HxysNJ1Mea4yUPczCB2QVzkvRsFCu4bD9CdRqq7ih7nu3tj,CtsCpqinjxip4wAmmUfCmNjr9DHmzKTek44vDGEqygPzWhq,Cgof25qDPGRJh17B5SGC58sHC2A93TNb9VSqUhjEpZbSkS1,Equen1McriMwoHSSJq8SymTXG9DjH7UEJ3GCkZyDhQbexXK,EUtp7VXD4xQhEneqdonukxCt5eiSW6E5VXPrMBVfbsyFSjm,E388mcZWTDTfn7midofsP8987bUFBTXMFgjrz9KEpWdqhgM,GsTngx9M1J4GDAVGtm1Ar6N7SU7Rs2nhHU6Dyxr8Pfcm8on,HKpupVJ3iCmaKBoGLZc5HUhp5hLz8kmpuU1EGk94KdYnuAp,EcfwqGUs6Dk6ct4rvbjXrDGLte4F1sYsKRCQn2g9xJaJ3Sx"
1117,5995,3462514,H1wKTVaFHhhpkN44jCyi4v6iBURpJPJ5WTkeB8Eb4ZJxE5x,HEVNynkYts6xebYdEazQ8YPYvwGTxNPDXHx2TN27tB3qAsy,2000000000000,3,"HPJWoH3To2L8uSvBsVYVuaxAjeNnythQbpxMeoDbZf6tSe2,EwN2oBhYCHzi6cuEhq3PgVwuEMAu8z9nKHm529hgjNdzMUu,FSGuZM71oEXHhsGuLUJBqgVGfAqQNgM7qWuui9mwnhsbFp5"
1117,5995,3462514,EJMwo2ZYutYNud8CRTfsddnB6cWQ4FDo618EQfBrLWM2pEG,EJMwo2ZYutYNud8CRTfsddnB6cWQ4FDo618EQfBrLWM2pEG,7737069438185591,15,"Czugcai3t8bvCymZMeyha5gXzELohTFhdCNAWSE2Xyequfc,CzugcaaiQQXbxGGR84Y7VupLQ4WWAxhakGH1BxFv4VzjYZu,CzugcabnEhKE5kvrPjMEHiAK2ySrtNY5uwR5KTZSLCTM7mB,Czugcabp78pRQ6ZnW1qvxc4NdEMxatYGntrYsjMrt64fZHg,CzugcabcMvdARautgxku7VxBi3fDEuJ7g247FDzBQ81A4Q6,Czugcagr6FN7EoTpniy1GECh1kofpNw6DZQyfyYezJwzUZx,CzugcahXz2J8Fn6vDJfro3pi51QoKhX49sAEHHfpNGBqCsK,CzugcakpTckkPjMiwPCGs9hma1gMfYZqpnQvjTS7LPdq3Cx,CzugcakidH54xfVbTQbjfAoikEhufSKxio5k76UaR4wfySm,CzugcakH5aeD3drsK6MB3cMiGgTYCCVr6UFnUZx3wCccsuN,CzugcamkzdEcznjyFWEy8eYgjc2EEtQV1po1r5r9Q4cU7fb,Czugcamn1qxcQkUqYLskKJJwNh7NtqzthhcEjwxyPm6pnBM,Czugcaq5WFUNtfuxGHDEhywYfgxMVtRP6CsNKz3UjMXRbKc,Czugcaso8uTUyA5ptvpZp1jthoWSESrR6aFPCh7DnswH7TQ,CzugcauEvozcfrDnSrkBLAM3aFhc3QNaGRSEUm1kpYqnCZr"
1117,5995,3462514,D8RKjCPjjDTzLXGwgSJ8btE5hvh6cPpdb3aenrQBheZYU4D,D8RKjCPjjDTzLXGwgSJ8btE5hvh6cPpdb3aenrQBheZYU4D,5449810631828,1,"FG2vPisy1ocUrZupvZxXvuPmjqkWPabBv96h9atGAoud5B9"
1117,5995,3462514,DaJWJmpFk3iBYmfeN9UwhFLA8n7UY8p6SopueoHtGzFzRbF,DaJWJmpFk3iBYmfeN9UwhFLA8n7UY8p6SopueoHtGzFzRbF,51278807430266,3,"DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,HWAGAxX2PAzNVg7w3ZyTprH5yvwbVwQ8rbWwuZxtQKbQupW"
1117,5995,3462514,Dg6XC7PS6KoKyNk5v4aQRopYXp86bP6dZRE1JeP2UpsJFGj,Dg6XC7PS6KoKyNk5v4aQRopYXp86bP6dZRE1JeP2UpsJFGj,30243825250389,16,"EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,DFrB1FAqttXb8Fwsus3aB4BNG8LMdyYCzxCqoWgCV8Yx8J6,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,EaWWcRin5KwuXYFZA7ANuMCydQHjM5MofStJGusASGeXrrs,CmjHFdR59QAZMuyjDF5Sn4mwTgGbKMH2cErUFuf6UT51UwS,HZUyowqk6wH6o8B4Asf7P7hLuRXy8hPheNCKevN5QFFRRdd,EXHRoKfGoCe414hrzYbG8SNCNVgBxSpu6rHUBkPNtZcj3om,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,EDkyLR1J19e9agASF6PK649jiheqD95tRweFNyzTg11Xug4,G7mWyu1Pom5XreLHUzDEcvFp6WaMuLuo4QKxtDB9yJZnH69,EuJcihtEgC121KMSa2TscWHmTF3ecJzzgHeNnQwLp4tBReG,FVMtBcMzgxmsqMUTPUB8nUTWt3seg9tAkurzrp1YJSarkw7,GCsSfxv6h9mQ27s93ggBwzfguT6V61kmh8iadKSXAgQgKs5,ESNZ8Eg46ByUYoAhr8MPbGpGF82pgmmjE3uVVepPCnJC61r,J1EL5BqdVTx3GWg3MJ63eFKLxkGwRWnhbxH4vYQ23msB8QH,Dkz7kFKA33PKvCAkJUhhWkS6ePi7x7FaxQD3oj8BFSpx6fm"
1117,5995,3462514,Fw2bz8u3VAhBoGKEhfU1h7vodkUPkbZKDqEe3Bb1Hpon2xL,JKR4H9NCRZ6q4fkKLMvd1dKgv9EwWwRn4nmL47Nd4p9BsVA,777229584902130,11,"E3QUHoGucNyfRMBkzMozdramFjkwEPRTXoydCzdG7Cj6bNJ,EdXAG3J8Hb6j5axL3LzKMT1QLaEiHAqAZU9Md9PgWFcLeYW,EVRfx3u3ybP1dNTX6imFidqF1FeevcvFPbJLUeRNMudvP3P,DtsQssUwCpuDwejXPB89ioCWecr6trMbpepmYX4PLEBnwta,GJN3mPLp3HQ6sdhenAtB3QrN7hn4WmS9zaAfNug9FrV19bu,H7KfDEXes5Xj7qczHbyWMSKrJw4Dg2whxSjRgC6N6CUGCYW,CrzzBoQBZVNR6edHbamfjw6ZhqJkTj86MvbBHR8c6YNh3s8,EE2qKTWxE6JqFuqgUEPFiBg9EqvMbEDmwMAsg7QySdswzYa,GHXKyWqC2Jm69XmVGjbQWBC7XVtbwRHszYKAVa5LFxFSEmG,Cmq74A1w5AmwgPVFofVz5bwYidPGNmZZVf15jYZTDBZdWBJ,Dx9cVjx93WaRHHG5T7D7d7E8J2q24E24GitHESa6peUVBRY"
1117,5995,3462514,Ef653VNXkAy46k6rMyYHPj3gycW7131F2uFUvTQpXzZtjgU,Ef653VNXkAy46k6rMyYHPj3gycW7131F2uFUvTQpXzZtjgU,554677299558755,16,"GJFCVN8eVH5x5GJtxscKUt7BX4zoCuDqBKYsPBu1w3Yiq3n,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,CmjHFdR59QAZMuyjDF5Sn4mwTgGbKMH2cErUFuf6UT51UwS,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax,G7mWyu1Pom5XreLHUzDEcvFp6WaMuLuo4QKxtDB9yJZnH69,GvHQrW6ekMU71ev5mZTaXZgochiyK4mK3CKdN5wdGUqubMf,F7Wa1su7NRSr6LWuhPWdXcQALDyzm8Vmev7WtV5jVPtJELs,CmD9vaMYoiKe7HiFnfkftwvhKbxN9bhyjcDrfFRGbifJEG8,D8BfryaM5xN62UuKUpLK5zbZEUSBtA76yP9YddQTKXi9pkB,DSpbbk6HKKyS78c4KDLSxCetqbwnsemv2iocVXwNe2FAvWC,EDNEfKXHd645DPpBhLZjaEwp4sPhj4STjjS4QrMbFU1FqbZ,EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,D5Xo7N2jginhYchuMNud2dYtby899koFcaRo2YWNmUquo5H"
1117,5995,3462514,F7RPjad7nDxuz4QE5XbYWyQHCimnEC7WHrQa1uBJAexQw5w,F7RPjad7nDxuz4QE5XbYWyQHCimnEC7WHrQa1uBJAexQw5w,4536988639675,1,"GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM"
1117,5995,3462514,F5ro559ns68zYTyZ9tQKLAUvFDLMKxynBUEpgR5mycEPNwJ,F5ro559ns68zYTyZ9tQKLAUvFDLMKxynBUEpgR5mycEPNwJ,28512416020776,16,"Fy6hKPysfBUgMdgCmgms8kNMEW3vjMRDZ17UaBncDVLN3WQ,E7eYL6Pze36rcaBT6C4v5qGTfNAa2RFEvsrkGqzDm5ypef5,J1BU4fpEpoSqB1SJ2s5owXvVCTFmpd245zwreypSv4yk1Go,J4fh3p3Gg7oKWvuwzWbGcKaw2TZWzFY8kWoEMdDomR2SvFT,FKa21oAKRWn1jazoPcVtxTRtWTea8Ctnq5egmPy9N1ihUth,EDG3UZ9oYUBD7Duw1iieTb4QUpqkUiXtVbHkGh2yXxrfiCY,ETZ1EXDD4JEFPaNGRmDez4NEpvTbkf5YZ69emedEwz7y9s2,FpwtrzJSZGax9GF5mcfiM6kpRtVNxdrsGWjB3eqj8nteYgB,DYDFwx7iyN5nGxSTRNBLnCZDPRcq79pZ7uyChzfmsH4Zez2,H92eKPHucGSg1pP16zmEpkdUAyLkt5MywcwEirosXfqMKWA,FJV9isj9ZoG71QmJxe28pgdH1WpXssqZUeh5ZderUpze7vz,EwiTAkTmBgv9H2t2EgZBAk8ViTTs2vaYTQnRVx8UWCPtczf,EsE444ZZA4QVfHRizMkdukGzu7tVnG6KgsxmSJrN1K3cGnu,HGN31MoMgsx1K6vTJF4L5vjBLfKrWpswCCt2YvK8VgGynRu,Gb3UXs8kXSy2eVpcpJg1iqczFjHyXmm1CWoSkfWwmTTFUb3,GuMFX3jpW1DJ2s1jYB1X3xHYKYXn3ex7ApWtWacCRiMrLi6"
1117,5995,3462514,GCR9NucVcfR5wJZtNSjpNHoWLM43NJ1GtqhZkD4wVMWSdKk,GCR9NucVcfR5wJZtNSjpNHoWLM43NJ1GtqhZkD4wVMWSdKk,20262044187401,16,"EXJZB7NeNdgYtVxM2mZsN8F1eEoCigA1ASHM58ybYEVRBTD,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,DmTzGAndAch8kXngopH69bcQCjYTukbp5Vh9SpJyiGfouwp,FJV9isj9ZoG71QmJxe28pgdH1WpXssqZUeh5ZderUpze7vz,Fk3yTFztZdZa4a7yBpisz9ceMyjgYLtZ9CKSCfFNVhoW2ZC,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,EX98wxj7cUkpPxcsEsNK9J6qX8N79mv6om8bbjLGnu9Q1ur,EXKimARVhuvoLr6ShJZFMWRVQkCPej8H5ZEqkeLPvGi3C2U,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM"
1117,5995,3462514,EqdjZCZSTHi3LVqsxHYFrneUcmuSQPmzkhFkS9oigp7WbxW,EqdjZCZSTHi3LVqsxHYFrneUcmuSQPmzkhFkS9oigp7WbxW,3850746594406171,2,"E62PfJNuJpyKqTy3JU8D6LiuKagafiJJ9sLJsJHQShPVa4R,HWAGAxX2PAzNVg7w3ZyTprH5yvwbVwQ8rbWwuZxtQKbQupW"
1117,5995,3462514,J9aeYyJbm2DTM52ZaZQoCbreKXtWwKRKWEXt9ATfNx8iuJU,JBs3L3LkpoZF2Pmxbck94TMDVepzWexo5S9e3SksKdnTrct,3186,16,"FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,CmfwTdJ1F7Qd2HLAQ6A8FdNtz9hKvTMr2FkWtBQR1vECYjo,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,FpwtrzJSZGax9GF5mcfiM6kpRtVNxdrsGWjB3eqj8nteYgB,Gf5YUW8nxXZvVyHvBptyZUe4HLwSaBCAFYZFYazHqn9xfzy,GuMFX3jpW1DJ2s1jYB1X3xHYKYXn3ex7ApWtWacCRiMrLi6,J1BU4fpEpoSqB1SJ2s5owXvVCTFmpd245zwreypSv4yk1Go,EXKimARVhuvoLr6ShJZFMWRVQkCPej8H5ZEqkeLPvGi3C2U,EwiTAkTmBgv9H2t2EgZBAk8ViTTs2vaYTQnRVx8UWCPtczf,GRzsaGxLApkBfsUSCHKLnxhe4QECX4E2kQ5LuV4qqcijN2B,DKUQiUWNPGvGYrgaxWqduJVRqWUYXUeKprX9EJENhxYvVyS,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM,GTUi6r2LEsf71zEQDnBvBvKskQcWvK66KRqcRbdmcczaadr,GEsE1RdY1YCzsJHAZ8Q3uwMjUoPgfmjiS1uUoqBMBPWFkMc"
1117,5995,3462514,DczXqKAYY2FHkrnzQxbLiwaUVavbUK3yRkLNRZx8QNf4C9j,DczXqKAYY2FHkrnzQxbLiwaUVavbUK3yRkLNRZx8QNf4C9j,5000514825629,1,"CmD9vaMYoiKe7HiFnfkftwvhKbxN9bhyjcDrfFRGbifJEG8"
1117,5995,3462514,GCFqoMHJzPyqgXcStkexHYUj3dFXjLZDG6BJoketaKUWRdR,GCFqoMHJzPyqgXcStkexHYUj3dFXjLZDG6BJoketaKUWRdR,1086686614835523,16,"D5Xo7N2jginhYchuMNud2dYtby899koFcaRo2YWNmUquo5H,EMa2d6yYb3CPxyArDCzsMfngnDKUbRL6QdogfYAPKZmmN1E,EaWWcRin5KwuXYFZA7ANuMCydQHjM5MofStJGusASGeXrrs,ESNZ8Eg46ByUYoAhr8MPbGpGF82pgmmjE3uVVepPCnJC61r,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,FagAVsTYT8QghxypUtLcfnmnnhPhPpf854UNuptpQKuNndK,HWAGAxX2PAzNVg7w3ZyTprH5yvwbVwQ8rbWwuZxtQKbQupW,D3ii6afqaMSFvw8R2NExE1qGQ8EawDsXTduSVm9y51K3Jnb,Cs7UFcNBsBV4Y65GsM3bDzpvinMKFQZyt6x9TrhVhc8ps4E,D3bm5eAeiRezwZp4tWTX4sZN3u8nXy2Fo21U59smznYHu3F,Cm6QfCvV3vud3X6Zfg3yMBEnG6JFNsn6EzcZv6UyqTefkR1,H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g,Cp4U5UYg2FaVUpyEtQgfBm9aqge6EEPkJxEFVZFYy7L1AZF,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,ErhkFXudde5xXFVMGUtNpiPLvZ9zcvqM3ueRLukDdpjszys"
1117,5995,3462514,HxSEUbat9JBbdRamyb4Gi6q1sDJoyyREkfJJeiNjxHC31cf,HxSEUbat9JBbdRamyb4Gi6q1sDJoyyREkfJJeiNjxHC31cf,200000000000,3,"FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF"
1117,5995,3462514,HqGQMCwELiipzgxNZmNN4gdzocZ5kBEZvHq7eAKTRD6kpNk,HqGQMCwELiipzgxNZmNN4gdzocZ5kBEZvHq7eAKTRD6kpNk,63950000000000,7,"CzugcatJoSH4dGoU3oddqoyAFtaA8NXFjeDqLZEC7G41CEw,CzugcatkNtmtWf4YUE8io2aE24k4nBc8eSZkGHfH5qTuu6T,CzugcangqS9K4PJ7bkPoTM38zWVXPd4ofx4MmcC5p8vjfqG,CzugcatEG61Lc5Gzy2LS9dpTtafZEkfY2wdp9FdBHALv5Nz,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,CzugcaaiQQXbxGGR84Y7VupLQ4WWAxhakGH1BxFv4VzjYZu,Czugcai3t8bvCymZMeyha5gXzELohTFhdCNAWSE2Xyequfc"
1117,5995,3462514,Gq5xr8RnwYbpHJsu17N3KR6Q5J27YzcrSQ6Ysa6jfyLNaaf,Gq5xr8RnwYbpHJsu17N3KR6Q5J27YzcrSQ6Ysa6jfyLNaaf,32900000000000,1,"F8PTaGuZQo5fgRBFuhNnhd5euFiR3KLQNMVhYD5BduPKpHr"
1117,5995,3462514,DaJ7DJpqZ8wPPHNZnu4m8DTXPQeMHA213tv848rjQrvNzUt,DaJ7DJpqZ8wPPHNZnu4m8DTXPQeMHA213tv848rjQrvNzUt,507184504276286,16,"EdMEEeBcmQehGJSmue8ZqgC1G6d6AEsVxdCNgQ24eHA2omw,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,CdvyGjJbfcgcHuTyJKLGUA9u3kypCaHpohCEeUXmbTKryPR,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,GXTJJh2kQJoS9amET2WmZ82uFkm7HYCScoP9bEDV5JyKsWE,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,CmjHFdR59QAZMuyjDF5Sn4mwTgGbKMH2cErUFuf6UT51UwS,FSfBJoCU9sRhCYWwQ55iBNGU5L8eu56iGnYGK9zizHxu8dY,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax,DSpbbk6HKKyS78c4KDLSxCetqbwnsemv2iocVXwNe2FAvWC,GxxV8DAcHCSzBbspu83AK9UoTYxzSQ6VVfdopjnkXfPtE8d,D8jYsDb2bQhhtzmwAswUuw85UtqNSc7SoTm4ddaMXDR9hEt,J6T7SnGhN9eFfieYNidfTpZW6G1RRKaexAQKFqi8iHuwuKy,FyRaMYvPqpNGq6PFGCcUWcJJWKgEz29ZFbdsnoNAczC2wJZ"
1117,5995,3462514,F4dUvxKYs9vmENxXpPTUcNESpNtYUvA8TtJj11yaZu2f9mB,F4dUvxKYs9vmENxXpPTUcNESpNtYUvA8TtJj11yaZu2f9mB,80073515798216,2,"Czugcai3t8bvCymZMeyha5gXzELohTFhdCNAWSE2Xyequfc,CzugcabcMvdARautgxku7VxBi3fDEuJ7g247FDzBQ81A4Q6"
1117,5995,3462514,F4g1TRGBnnG1ayB3sbT1qqtjfJjZBYGvcbRUny8BkCXvLLj,F4g1TRGBnnG1ayB3sbT1qqtjfJjZBYGvcbRUny8BkCXvLLj,10000000000,16,"CzugcauEvozcfrDnSrkBLAM3aFhc3QNaGRSEUm1kpYqnCZr,Czugcaq5WFUNtfuxGHDEhywYfgxMVtRP6CsNKz3UjMXRbKc,CzugcabnEhKE5kvrPjMEHiAK2ySrtNY5uwR5KTZSLCTM7mB,Czugcaso8uTUyA5ptvpZp1jthoWSESrR6aFPCh7DnswH7TQ,CzugcaaiQQXbxGGR84Y7VupLQ4WWAxhakGH1BxFv4VzjYZu,CzugcakH5aeD3drsK6MB3cMiGgTYCCVr6UFnUZx3wCccsuN,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,Czugcamn1qxcQkUqYLskKJJwNh7NtqzthhcEjwxyPm6pnBM,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj"
1117,5995,3462514,CwfuGTMfFo9mqRgKPfLwyzaxGCgPZMttimExjA4A8G6fFz6,JEUy9AdCTPzSawyXTo4J4BrnE8UC96Kf8tB9bDJLR77yNLa,1621334770159521,16,"HGN31MoMgsx1K6vTJF4L5vjBLfKrWpswCCt2YvK8VgGynRu,FXezGfeLvze1DWUwwEc8MczpLSMnZrSDrcA7Ghyc84NaXGt,E7eYL6Pze36rcaBT6C4v5qGTfNAa2RFEvsrkGqzDm5ypef5,EsE444ZZA4QVfHRizMkdukGzu7tVnG6KgsxmSJrN1K3cGnu,Fy6hKPysfBUgMdgCmgms8kNMEW3vjMRDZ17UaBncDVLN3WQ,DDkGq46ftxusKM4n4jfEr7MBW1DPGuVQDeExMFQbRtnsenD,FwPTgWjafLgtxoRHK7pkUc2NJ9YzD7wHeCny2fMk41T9jKW,FtqCc5yLcLc1FkLyftyNuCtYFCudo3unwwPQLzCbnWppjoc,Faa8iXWy2wxo7ryLEhGCNeb55d8rnVy9SN25NiCmmqP6QMV,FSETB7JeTuTsJBYzUcKBtHXBYtBft3pZ87FUxP2GaY4acFh,ESaTdKYYtRYhJbYjMzgKauNyZHbaNzx2vknC9eioqKusWSt,F2GF2vuTCCmx8PnUNpWHTd5hTzjdbufa2uxdq2uT7PC5s9k,J4fh3p3Gg7oKWvuwzWbGcKaw2TZWzFY8kWoEMdDomR2SvFT,EdWNepHg6UUyqK433qDpBjJ4ZUmyvnoQPLDFs69dExG1Dii,DYDFwx7iyN5nGxSTRNBLnCZDPRcq79pZ7uyChzfmsH4Zez2,Gb3UXs8kXSy2eVpcpJg1iqczFjHyXmm1CWoSkfWwmTTFUb3"
1117,5995,3462514,E8531dUJYDoQZmXNwK6dbKqYFVi2ZxqNZxgjyNbPDxyXtqH,E8531dUJYDoQZmXNwK6dbKqYFVi2ZxqNZxgjyNbPDxyXtqH,69219864464873,16,"FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,Fk3yTFztZdZa4a7yBpisz9ceMyjgYLtZ9CKSCfFNVhoW2ZC,EX98wxj7cUkpPxcsEsNK9J6qX8N79mv6om8bbjLGnu9Q1ur,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM,EXKimARVhuvoLr6ShJZFMWRVQkCPej8H5ZEqkeLPvGi3C2U,FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,GTUi6r2LEsf71zEQDnBvBvKskQcWvK66KRqcRbdmcczaadr,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF"
